,idhod,hodnota,ukaz_kod,vzdelani_cis,vzdelani_kod,vek_cis,vek_kod,pohlavi_cis,pohlavi_kod,uzemi_cis,uzemi_kod,sldb_rok,sldb_datum,ukaz_txt,vzdelani_txt,vek_txt,pohlavi_txt,uzemi_txt,uzemi_typ
558215,987551889,122,3162,1294,12,1035,1200659999,102.0,2.0,100,3131,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Vysokoškolské bakalářské vzdělání,65 a více let,žena,Zlínský kraj,kraj
558217,987553577,21283,3162,1294,13,1035,1300150064,102.0,1.0,100,3131,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Vysokoškolské magisterské vzdělání,15 - 64 let,muž,Zlínský kraj,kraj
558218,987553578,24486,3162,1294,13,1035,1300150064,102.0,2.0,100,3131,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Vysokoškolské magisterské vzdělání,15 - 64 let,žena,Zlínský kraj,kraj
558220,987553818,6256,3162,1294,13,1035,1200659999,102.0,1.0,100,3131,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Vysokoškolské magisterské vzdělání,65 a více let,muž,Zlínský kraj,kraj
558221,987551887,4072,3162,1294,13,1035,1200659999,102.0,2.0,100,3131,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Vysokoškolské magisterské vzdělání,65 a více let,žena,Zlínský kraj,kraj
558223,987553575,1065,3162,1294,14,1035,1300150064,102.0,1.0,100,3131,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Vysokoškolské doktorské vzdělání,15 - 64 let,muž,Zlínský kraj,kraj
558224,987553576,695,3162,1294,14,1035,1300150064,102.0,2.0,100,3131,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Vysokoškolské doktorské vzdělání,15 - 64 let,žena,Zlínský kraj,kraj
558226,987553816,405,3162,1294,14,1035,1200659999,102.0,1.0,100,3131,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Vysokoškolské doktorské vzdělání,65 a více let,muž,Zlínský kraj,kraj
558227,987553817,141,3162,1294,14,1035,1200659999,102.0,2.0,100,3131,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Vysokoškolské doktorské vzdělání,65 a více let,žena,Zlínský kraj,kraj
558229,987553806,195,3162,1294,15,1035,1300150064,102.0,1.0,100,3131,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Vyšší odborné vzdělání v konzervatoři,15 - 64 let,muž,Zlínský kraj,kraj
558230,987553807,251,3162,1294,15,1035,1300150064,102.0,2.0,100,3131,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Vyšší odborné vzdělání v konzervatoři,15 - 64 let,žena,Zlínský kraj,kraj
558232,987552008,68,3162,1294,15,1035,1200659999,102.0,1.0,100,3131,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Vyšší odborné vzdělání v konzervatoři,65 a více let,muž,Zlínský kraj,kraj
558233,987552009,96,3162,1294,15,1035,1200659999,102.0,2.0,100,3131,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Vyšší odborné vzdělání v konzervatoři,65 a více let,žena,Zlínský kraj,kraj
558235,987553694,68965,3162,5784,105,1035,1300150064,102.0,1.0,100,3131,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Nižší střední a střední vzdělání,15 - 64 let,muž,Zlínský kraj,kraj
558236,987553695,44694,3162,5784,105,1035,1300150064,102.0,2.0,100,3131,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Nižší střední a střední vzdělání,15 - 64 let,žena,Zlínský kraj,kraj
558238,987551896,25611,3162,5784,105,1035,1200659999,102.0,1.0,100,3131,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Nižší střední a střední vzdělání,65 a více let,muž,Zlínský kraj,kraj
558239,987551897,25448,3162,5784,105,1035,1200659999,102.0,2.0,100,3131,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Nižší střední a střední vzdělání,65 a více let,žena,Zlínský kraj,kraj
558241,987553690,30465,3162,5784,121,1035,1300150064,102.0,1.0,100,3131,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Úplné střední odborné vzdělání,15 - 64 let,muž,Zlínský kraj,kraj
558242,987553691,28497,3162,5784,121,1035,1300150064,102.0,2.0,100,3131,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Úplné střední odborné vzdělání,15 - 64 let,žena,Zlínský kraj,kraj
558244,987551892,7001,3162,5784,121,1035,1200659999,102.0,1.0,100,3131,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Úplné střední odborné vzdělání,65 a více let,muž,Zlínský kraj,kraj
558245,987551893,8610,3162,5784,121,1035,1200659999,102.0,2.0,100,3131,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Úplné střední odborné vzdělání,65 a více let,žena,Zlínský kraj,kraj
558247,987553808,3786,3162,1294,202,1035,1300150064,102.0,1.0,100,3131,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Nástavbové vzdělání,15 - 64 let,muž,Zlínský kraj,kraj
558248,987553809,3667,3162,1294,202,1035,1300150064,102.0,2.0,100,3131,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Nástavbové vzdělání,15 - 64 let,žena,Zlínský kraj,kraj
558250,987552010,490,3162,1294,202,1035,1200659999,102.0,1.0,100,3131,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Nástavbové vzdělání,65 a více let,muž,Zlínský kraj,kraj
558251,987552011,1188,3162,1294,202,1035,1200659999,102.0,2.0,100,3131,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Nástavbové vzdělání,65 a více let,žena,Zlínský kraj,kraj
558253,987553814,787,3162,1294,203,1035,1300150064,102.0,1.0,100,3131,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Pomaturitní studium,15 - 64 let,muž,Zlínský kraj,kraj
558254,987553815,1824,3162,1294,203,1035,1300150064,102.0,2.0,100,3131,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Pomaturitní studium,15 - 64 let,žena,Zlínský kraj,kraj
558256,987552016,397,3162,1294,203,1035,1200659999,102.0,1.0,100,3131,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Pomaturitní studium,65 a více let,muž,Zlínský kraj,kraj
558257,987552017,783,3162,1294,203,1035,1200659999,102.0,2.0,100,3131,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Pomaturitní studium,65 a více let,žena,Zlínský kraj,kraj
558259,987553812,10293,3162,1294,900,1035,1300150064,102.0,1.0,100,3131,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Nezjištěno,15 - 64 let,muž,Zlínský kraj,kraj
558260,987553813,5833,3162,1294,900,1035,1300150064,102.0,2.0,100,3131,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Nezjištěno,15 - 64 let,žena,Zlínský kraj,kraj
558262,987552014,2187,3162,1294,900,1035,1200659999,102.0,1.0,100,3131,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Nezjištěno,65 a více let,muž,Zlínský kraj,kraj
558263,987552015,3262,3162,1294,900,1035,1200659999,102.0,2.0,100,3131,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Nezjištěno,65 a více let,žena,Zlínský kraj,kraj
558265,987552753,3093,3162,1294,1,1035,1300150064,102.0,1.0,100,3140,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Bez vzdělání,15 - 64 let,muž,Moravskoslezský kraj,kraj
558266,987552754,2701,3162,1294,1,1035,1300150064,102.0,2.0,100,3140,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Bez vzdělání,15 - 64 let,žena,Moravskoslezský kraj,kraj
558268,987553002,441,3162,1294,1,1035,1200659999,102.0,1.0,100,3140,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Bez vzdělání,65 a více let,muž,Moravskoslezský kraj,kraj
558269,987553003,1272,3162,1294,1,1035,1200659999,102.0,2.0,100,3140,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Bez vzdělání,65 a více let,žena,Moravskoslezský kraj,kraj
558271,987552633,5284,3162,1294,2,1035,1300150064,102.0,1.0,100,3140,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Neúplné základní vzdělání,15 - 64 let,muž,Moravskoslezský kraj,kraj
558272,987552634,4478,3162,1294,2,1035,1300150064,102.0,2.0,100,3140,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Neúplné základní vzdělání,15 - 64 let,žena,Moravskoslezský kraj,kraj
558274,987552884,838,3162,1294,2,1035,1200659999,102.0,1.0,100,3140,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Neúplné základní vzdělání,65 a více let,muž,Moravskoslezský kraj,kraj
558275,987552885,3248,3162,1294,2,1035,1200659999,102.0,2.0,100,3140,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Neúplné základní vzdělání,65 a více let,žena,Moravskoslezský kraj,kraj
558277,987552629,39284,3162,1294,3,1035,1300150064,102.0,1.0,100,3140,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Základní vzdělání,15 - 64 let,muž,Moravskoslezský kraj,kraj
558278,987552630,42320,3162,1294,3,1035,1300150064,102.0,2.0,100,3140,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Základní vzdělání,15 - 64 let,žena,Moravskoslezský kraj,kraj
558280,987552880,6146,3162,1294,3,1035,1200659999,102.0,1.0,100,3140,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Základní vzdělání,65 a více let,muž,Moravskoslezský kraj,kraj
558281,987552881,33888,3162,1294,3,1035,1200659999,102.0,2.0,100,3140,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Základní vzdělání,65 a více let,žena,Moravskoslezský kraj,kraj
558283,987552515,37171,3162,1294,8,1035,1300150064,102.0,1.0,100,3140,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Úplné střední všeobecné vzdělání,15 - 64 let,muž,Moravskoslezský kraj,kraj
558284,987552516,54017,3162,1294,8,1035,1300150064,102.0,2.0,100,3140,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Úplné střední všeobecné vzdělání,15 - 64 let,žena,Moravskoslezský kraj,kraj
558286,987552876,7360,3162,1294,8,1035,1200659999,102.0,1.0,100,3140,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Úplné střední všeobecné vzdělání,65 a více let,muž,Moravskoslezský kraj,kraj
558287,987552877,16434,3162,1294,8,1035,1200659999,102.0,2.0,100,3140,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Úplné střední všeobecné vzdělání,65 a více let,žena,Moravskoslezský kraj,kraj
558289,987552635,2270,3162,1294,11,1035,1300150064,102.0,1.0,100,3140,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Vyšší odborné vzdělání,15 - 64 let,muž,Moravskoslezský kraj,kraj
558290,987552636,6442,3162,1294,11,1035,1300150064,102.0,2.0,100,3140,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Vyšší odborné vzdělání,15 - 64 let,žena,Moravskoslezský kraj,kraj
558292,987552886,374,3162,1294,11,1035,1200659999,102.0,1.0,100,3140,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Vyšší odborné vzdělání,65 a více let,muž,Moravskoslezský kraj,kraj
558293,987552887,394,3162,1294,11,1035,1200659999,102.0,2.0,100,3140,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Vyšší odborné vzdělání,65 a více let,žena,Moravskoslezský kraj,kraj
558295,987552128,12403,3162,1294,12,1035,1300150064,102.0,1.0,100,3140,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Vysokoškolské bakalářské vzdělání,15 - 64 let,muž,Moravskoslezský kraj,kraj
558296,987552514,20320,3162,1294,12,1035,1300150064,102.0,2.0,100,3140,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Vysokoškolské bakalářské vzdělání,15 - 64 let,žena,Moravskoslezský kraj,kraj
558298,987552763,204,3162,1294,12,1035,1200659999,102.0,1.0,100,3140,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Vysokoškolské bakalářské vzdělání,65 a více let,muž,Moravskoslezský kraj,kraj
558299,987552875,333,3162,1294,12,1035,1200659999,102.0,2.0,100,3140,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Vysokoškolské bakalářské vzdělání,65 a více let,žena,Moravskoslezský kraj,kraj
558301,987552126,41320,3162,1294,13,1035,1300150064,102.0,1.0,100,3140,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Vysokoškolské magisterské vzdělání,15 - 64 let,muž,Moravskoslezský kraj,kraj
558302,987552127,49929,3162,1294,13,1035,1300150064,102.0,2.0,100,3140,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Vysokoškolské magisterské vzdělání,15 - 64 let,žena,Moravskoslezský kraj,kraj
558304,987552761,12457,3162,1294,13,1035,1200659999,102.0,1.0,100,3140,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Vysokoškolské magisterské vzdělání,65 a více let,muž,Moravskoslezský kraj,kraj
558305,987552762,8976,3162,1294,13,1035,1200659999,102.0,2.0,100,3140,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Vysokoškolské magisterské vzdělání,65 a více let,žena,Moravskoslezský kraj,kraj
558307,987552124,2556,3162,1294,14,1035,1300150064,102.0,1.0,100,3140,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Vysokoškolské doktorské vzdělání,15 - 64 let,muž,Moravskoslezský kraj,kraj
558308,987552125,1650,3162,1294,14,1035,1300150064,102.0,2.0,100,3140,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Vysokoškolské doktorské vzdělání,15 - 64 let,žena,Moravskoslezský kraj,kraj
558310,987552759,934,3162,1294,14,1035,1200659999,102.0,1.0,100,3140,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Vysokoškolské doktorské vzdělání,65 a více let,muž,Moravskoslezský kraj,kraj
558311,987552760,380,3162,1294,14,1035,1200659999,102.0,2.0,100,3140,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Vysokoškolské doktorské vzdělání,65 a více let,žena,Moravskoslezský kraj,kraj
558313,987552637,378,3162,1294,15,1035,1300150064,102.0,1.0,100,3140,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Vyšší odborné vzdělání v konzervatoři,15 - 64 let,muž,Moravskoslezský kraj,kraj
558314,987552638,540,3162,1294,15,1035,1300150064,102.0,2.0,100,3140,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Vyšší odborné vzdělání v konzervatoři,15 - 64 let,žena,Moravskoslezský kraj,kraj
558316,987552998,164,3162,1294,15,1035,1200659999,102.0,1.0,100,3140,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Vyšší odborné vzdělání v konzervatoři,65 a více let,muž,Moravskoslezský kraj,kraj
558317,987552999,341,3162,1294,15,1035,1200659999,102.0,2.0,100,3140,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Vyšší odborné vzdělání v konzervatoři,65 a více let,žena,Moravskoslezský kraj,kraj
558319,987552631,134625,3162,5784,105,1035,1300150064,102.0,1.0,100,3140,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Nižší střední a střední vzdělání,15 - 64 let,muž,Moravskoslezský kraj,kraj
558320,987552632,94655,3162,5784,105,1035,1300150064,102.0,2.0,100,3140,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Nižší střední a střední vzdělání,15 - 64 let,žena,Moravskoslezský kraj,kraj
558322,987552882,49959,3162,5784,105,1035,1200659999,102.0,1.0,100,3140,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Nižší střední a střední vzdělání,65 a více let,muž,Moravskoslezský kraj,kraj
558323,987552883,49609,3162,5784,105,1035,1200659999,102.0,2.0,100,3140,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Nižší střední a střední vzdělání,65 a více let,žena,Moravskoslezský kraj,kraj
558325,987552627,62504,3162,5784,121,1035,1300150064,102.0,1.0,100,3140,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Úplné střední odborné vzdělání,15 - 64 let,muž,Moravskoslezský kraj,kraj
558326,987552628,56567,3162,5784,121,1035,1300150064,102.0,2.0,100,3140,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Úplné střední odborné vzdělání,15 - 64 let,žena,Moravskoslezský kraj,kraj
558328,987552878,13851,3162,5784,121,1035,1200659999,102.0,1.0,100,3140,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Úplné střední odborné vzdělání,65 a více let,muž,Moravskoslezský kraj,kraj
558329,987552879,17881,3162,5784,121,1035,1200659999,102.0,2.0,100,3140,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Úplné střední odborné vzdělání,65 a více let,žena,Moravskoslezský kraj,kraj
558331,987552639,6793,3162,1294,202,1035,1300150064,102.0,1.0,100,3140,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Nástavbové vzdělání,15 - 64 let,muž,Moravskoslezský kraj,kraj
558332,987552752,6620,3162,1294,202,1035,1300150064,102.0,2.0,100,3140,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Nástavbové vzdělání,15 - 64 let,žena,Moravskoslezský kraj,kraj
558334,987553000,1042,3162,1294,202,1035,1200659999,102.0,1.0,100,3140,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Nástavbové vzdělání,65 a více let,muž,Moravskoslezský kraj,kraj
558335,987553001,2242,3162,1294,202,1035,1200659999,102.0,2.0,100,3140,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Nástavbové vzdělání,65 a více let,žena,Moravskoslezský kraj,kraj
558337,987552757,1357,3162,1294,203,1035,1300150064,102.0,1.0,100,3140,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Pomaturitní studium,15 - 64 let,muž,Moravskoslezský kraj,kraj
558338,987552758,3714,3162,1294,203,1035,1300150064,102.0,2.0,100,3140,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Pomaturitní studium,15 - 64 let,žena,Moravskoslezský kraj,kraj
558340,987553006,706,3162,1294,203,1035,1200659999,102.0,1.0,100,3140,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Pomaturitní studium,65 a více let,muž,Moravskoslezský kraj,kraj
558341,987553007,1760,3162,1294,203,1035,1200659999,102.0,2.0,100,3140,2021,2021-03-26,Počet obyvatel s obvyklým pobytem ve věku 15 a více let,Pomaturitní studium,65 a více let,žena,Moravskoslezský kraj,kraj
